time, clk_1M024, rst_n_1M024, clk_16M384, rst_16M384, DAC_I, DAC_Q, DAC_bits, DAC_vld, pn_5, pn_4
               27091, 0, 1, 0, 0,  2046,     2, 0, 1, 1, 1
               27092, 0, 1, 1, 0,  2046,     2, 0, 1, 1, 1
               27093, 0, 1, 0, 0,    -2,  2046, 0, 1, 1, 1
               27094, 0, 1, 1, 0,    -2,  2046, 0, 1, 1, 1
               27095, 0, 1, 0, 0, -2046,    -2, 0, 1, 1, 1
               27096, 0, 1, 1, 0, -2046,    -2, 0, 1, 1, 1
               27097, 0, 1, 0, 0,     2, -2046, 0, 1, 1, 1
               27098, 0, 1, 1, 0,     2, -2046, 0, 1, 1, 1
               27099, 0, 1, 0, 0,  2046,     2, 0, 1, 1, 1
               27100, 0, 1, 1, 0,  2046,     2, 0, 1, 1, 1
               27101, 0, 1, 0, 0,    -2,  2046, 0, 1, 1, 1
               27102, 0, 1, 1, 0,    -2,  2046, 0, 1, 1, 1
               27103, 0, 1, 0, 0, -2046,    -2, 0, 1, 1, 1
               27104, 1, 1, 1, 0, -2046,    -2, 0, 1, 1, 1
               27105, 1, 1, 0, 0,     2, -2046, 0, 1, 1, 1
               27106, 1, 1, 1, 0,     2, -2046, 0, 1, 1, 1
               27107, 1, 1, 0, 0,  2046,     2, 0, 1, 1, 1
               27108, 1, 1, 1, 0,  2046,     2, 0, 1, 1, 1
               27109, 1, 1, 0, 0,    -2,  2046, 0, 1, 1, 1
               27110, 1, 1, 1, 0,    -2,  2046, 0, 1, 1, 1
               27111, 1, 1, 0, 0, -2046,    -2, 0, 1, 1, 1
               27112, 1, 1, 1, 0, -2046,    -2, 0, 1, 1, 1
               27113, 1, 1, 0, 0,     2, -2046, 0, 1, 1, 1
               27114, 1, 1, 1, 0,     2, -2046, 0, 1, 1, 1
               27115, 1, 1, 0, 0,  2046,     2, 0, 1, 1, 1
               27116, 1, 1, 1, 0,  2046,     2, 0, 1, 1, 1
               27117, 1, 1, 0, 0,    -2,  2046, 0, 1, 1, 1
               27118, 1, 1, 1, 0,    -2,  2046, 0, 1, 1, 1
               27119, 1, 1, 0, 0, -2046,    -2, 0, 1, 1, 1
               27120, 0, 1, 1, 0, -2046,    -2, 0, 1, 1, 1
               27121, 0, 1, 0, 0,     2, -2046, 0, 1, 1, 1
               27122, 0, 1, 1, 0,     2, -2046, 0, 1, 1, 1
               27123, 0, 1, 0, 0, -2046,    -2, 3, 1, 1, 1
               27124, 0, 1, 1, 0, -2046,    -2, 3, 1, 1, 1
               27125, 0, 1, 0, 0,     2, -2046, 3, 1, 1, 1
               27126, 0, 1, 1, 0,     2, -2046, 3, 1, 1, 1
               27127, 0, 1, 0, 0,  2046,     2, 3, 1, 1, 1
               27128, 0, 1, 1, 0,  2046,     2, 3, 1, 1, 1
               27129, 0, 1, 0, 0,    -2,  2046, 3, 1, 1, 1
               27130, 0, 1, 1, 0,    -2,  2046, 3, 1, 1, 1
               27131, 0, 1, 0, 0, -2046,    -2, 3, 1, 1, 1
               27132, 0, 1, 1, 0, -2046,    -2, 3, 1, 1, 1
               27133, 0, 1, 0, 0,     2, -2046, 3, 1, 1, 1
               27134, 0, 1, 1, 0,     2, -2046, 3, 1, 1, 1
               27135, 0, 1, 0, 0,  2046,     2, 3, 1, 1, 1
               27136, 1, 1, 1, 0,  2046,     2, 3, 1, 1, 1
               27137, 1, 1, 0, 0,    -2,  2046, 3, 1, 0, 0
               27138, 1, 1, 1, 0,    -2,  2046, 3, 1, 0, 0
               27139, 1, 1, 0, 0, -2046,    -2, 3, 1, 0, 0
               27140, 1, 1, 1, 0, -2046,    -2, 3, 1, 0, 0
               27141, 1, 1, 0, 0,     2, -2046, 3, 1, 0, 0
               27142, 1, 1, 1, 0,     2, -2046, 3, 1, 0, 0
               27143, 1, 1, 0, 0,  2046,     2, 3, 1, 0, 0
               27144, 1, 1, 1, 0,  2046,     2, 3, 1, 0, 0
               27145, 1, 1, 0, 0,    -2,  2046, 3, 1, 0, 0
               27146, 1, 1, 1, 0,    -2,  2046, 3, 1, 0, 0
               27147, 1, 1, 0, 0, -2046,    -2, 3, 1, 0, 0
               27148, 1, 1, 1, 0, -2046,    -2, 3, 1, 0, 0
               27149, 1, 1, 0, 0,     2, -2046, 3, 1, 0, 0
               27150, 1, 1, 1, 0,     2, -2046, 3, 1, 0, 0
               27151, 1, 1, 0, 0,  2046,     2, 3, 1, 0, 0
               27152, 0, 1, 1, 0,  2046,     2, 3, 1, 0, 0
               27153, 0, 1, 0, 0,    -2,  2046, 3, 1, 0, 0
               27154, 0, 1, 1, 0,    -2,  2046, 3, 1, 0, 0
               27155, 0, 1, 0, 0, -2046,    -2, 3, 1, 0, 0
               27156, 0, 1, 1, 0, -2046,    -2, 3, 1, 0, 0
               27157, 0, 1, 0, 0,     2, -2046, 3, 1, 0, 0
               27158, 0, 1, 1, 0,     2, -2046, 3, 1, 0, 0
               27159, 0, 1, 0, 0,  2046,     2, 3, 1, 0, 0
               27160, 0, 1, 1, 0,  2046,     2, 3, 1, 0, 0
               27161, 0, 1, 0, 0,    -2,  2046, 3, 1, 0, 0
               27162, 0, 1, 1, 0,    -2,  2046, 3, 1, 0, 0
               27163, 0, 1, 0, 0, -2046,    -2, 3, 1, 0, 0
               27164, 0, 1, 1, 0, -2046,    -2, 3, 1, 0, 0
               27165, 0, 1, 0, 0,     2, -2046, 3, 1, 0, 0
               27166, 0, 1, 1, 0,     2, -2046, 3, 1, 0, 0
               27167, 0, 1, 0, 0,  2046,     2, 3, 1, 0, 0
               27168, 1, 1, 1, 0,  2046,     2, 3, 1, 0, 0
               27169, 1, 1, 0, 0,    -2,  2046, 3, 1, 0, 1
               27170, 1, 1, 1, 0,    -2,  2046, 3, 1, 0, 1
               27171, 1, 1, 0, 0, -2046,    -2, 3, 1, 0, 1
               27172, 1, 1, 1, 0, -2046,    -2, 3, 1, 0, 1
               27173, 1, 1, 0, 0,     2, -2046, 3, 1, 0, 1
               27174, 1, 1, 1, 0,     2, -2046, 3, 1, 0, 1
               27175, 1, 1, 0, 0,  2046,     2, 3, 1, 0, 1
               27176, 1, 1, 1, 0,  2046,     2, 3, 1, 0, 1
               27177, 1, 1, 0, 0,    -2,  2046, 3, 1, 0, 1
               27178, 1, 1, 1, 0,    -2,  2046, 3, 1, 0, 1
               27179, 1, 1, 0, 0, -2046,    -2, 3, 1, 0, 1
               27180, 1, 1, 1, 0, -2046,    -2, 3, 1, 0, 1
               27181, 1, 1, 0, 0,     2, -2046, 3, 1, 0, 1
               27182, 1, 1, 1, 0,     2, -2046, 3, 1, 0, 1
               27183, 1, 1, 0, 0,  2046,     2, 3, 1, 0, 1
               27184, 0, 1, 1, 0,  2046,     2, 3, 1, 0, 1
               27185, 0, 1, 0, 0,    -2,  2046, 3, 1, 0, 1
               27186, 0, 1, 1, 0,    -2,  2046, 3, 1, 0, 1
               27187, 0, 1, 0, 0, -2046,    -2, 3, 1, 0, 1
               27188, 0, 1, 1, 0, -2046,    -2, 3, 1, 0, 1
               27189, 0, 1, 0, 0,     2, -2046, 3, 1, 0, 1
               27190, 0, 1, 1, 0,     2, -2046, 3, 1, 0, 1
               27191, 0, 1, 0, 0,  2046,     2, 3, 1, 0, 1
               27192, 0, 1, 1, 0,  2046,     2, 3, 1, 0, 1
               27193, 0, 1, 0, 0,    -2,  2046, 3, 1, 0, 1
               27194, 0, 1, 1, 0,    -2,  2046, 3, 1, 0, 1
               27195, 0, 1, 0, 0, -2046,    -2, 3, 1, 0, 1
               27196, 0, 1, 1, 0, -2046,    -2, 3, 1, 0, 1
               27197, 0, 1, 0, 0,     2, -2046, 3, 1, 0, 1
               27198, 0, 1, 1, 0,     2, -2046, 3, 1, 0, 1
               27199, 0, 1, 0, 0,  2046,     2, 3, 1, 0, 1
               27200, 1, 1, 1, 0,  2046,     2, 3, 1, 0, 1
               27201, 1, 1, 0, 0,    -2,  2046, 3, 1, 1, 0
               27202, 1, 1, 1, 0,    -2,  2046, 3, 1, 1, 0
               27203, 1, 1, 0, 0, -2046,    -2, 3, 1, 1, 0
               27204, 1, 1, 1, 0, -2046,    -2, 3, 1, 1, 0
               27205, 1, 1, 0, 0,     2, -2046, 3, 1, 1, 0
               27206, 1, 1, 1, 0,     2, -2046, 3, 1, 1, 0
               27207, 1, 1, 0, 0,  2046,     2, 3, 1, 1, 0
               27208, 1, 1, 1, 0,  2046,     2, 3, 1, 1, 0
               27209, 1, 1, 0, 0,    -2,  2046, 3, 1, 1, 0
               27210, 1, 1, 1, 0,    -2,  2046, 3, 1, 1, 0
               27211, 1, 1, 0, 0, -2046,    -2, 3, 1, 1, 0
               27212, 1, 1, 1, 0, -2046,    -2, 3, 1, 1, 0
               27213, 1, 1, 0, 0,     2, -2046, 3, 1, 1, 0
               27214, 1, 1, 1, 0,     2, -2046, 3, 1, 1, 0
               27215, 1, 1, 0, 0,  2046,     2, 3, 1, 1, 0
               27216, 0, 1, 1, 0,  2046,     2, 3, 1, 1, 0
               27217, 0, 1, 0, 0,    -2,  2046, 3, 1, 1, 0
               27218, 0, 1, 1, 0,    -2,  2046, 3, 1, 1, 0
               27219, 0, 1, 0, 0,  2046,     2, 0, 1, 1, 0
               27220, 0, 1, 1, 0,  2046,     2, 0, 1, 1, 0
               27221, 0, 1, 0, 0,    -2,  2046, 0, 1, 1, 0
               27222, 0, 1, 1, 0,    -2,  2046, 0, 1, 1, 0
               27223, 0, 1, 0, 0, -2046,    -2, 0, 1, 1, 0
               27224, 0, 1, 1, 0, -2046,    -2, 0, 1, 1, 0
               27225, 0, 1, 0, 0,     2, -2046, 0, 1, 1, 0
               27226, 0, 1, 1, 0,     2, -2046, 0, 1, 1, 0
               27227, 0, 1, 0, 0,  2046,     2, 0, 1, 1, 0
               27228, 0, 1, 1, 0,  2046,     2, 0, 1, 1, 0
               27229, 0, 1, 0, 0,    -2,  2046, 0, 1, 1, 0
               27230, 0, 1, 1, 0,    -2,  2046, 0, 1, 1, 0
               27231, 0, 1, 0, 0, -2046,    -2, 0, 1, 1, 0
               27232, 1, 1, 1, 0, -2046,    -2, 0, 1, 1, 0
               27233, 1, 1, 0, 0,     2, -2046, 0, 1, 1, 1
               27234, 1, 1, 1, 0,     2, -2046, 0, 1, 1, 1
               27235, 1, 1, 0, 0,  2046,     2, 0, 1, 1, 1
               27236, 1, 1, 1, 0,  2046,     2, 0, 1, 1, 1
               27237, 1, 1, 0, 0,    -2,  2046, 0, 1, 1, 1
               27238, 1, 1, 1, 0,    -2,  2046, 0, 1, 1, 1
               27239, 1, 1, 0, 0, -2046,    -2, 0, 1, 1, 1
               27240, 1, 1, 1, 0, -2046,    -2, 0, 1, 1, 1
               27241, 1, 1, 0, 0,     2, -2046, 0, 1, 1, 1
               27242, 1, 1, 1, 0,     2, -2046, 0, 1, 1, 1
               27243, 1, 1, 0, 0,  2046,     2, 0, 1, 1, 1
               27244, 1, 1, 1, 0,  2046,     2, 0, 1, 1, 1
               27245, 1, 1, 0, 0,    -2,  2046, 0, 1, 1, 1
               27246, 1, 1, 1, 0,    -2,  2046, 0, 1, 1, 1
               27247, 1, 1, 0, 0, -2046,    -2, 0, 1, 1, 1
               27248, 0, 1, 1, 0, -2046,    -2, 0, 1, 1, 1
               27249, 0, 1, 0, 0,     2, -2046, 0, 1, 1, 1
               27250, 0, 1, 1, 0,     2, -2046, 0, 1, 1, 1
               27251, 0, 1, 0, 0, -2046,    -2, 3, 1, 1, 1
               27252, 0, 1, 1, 0, -2046,    -2, 3, 1, 1, 1
               27253, 0, 1, 0, 0,     2, -2046, 3, 1, 1, 1
               27254, 0, 1, 1, 0,     2, -2046, 3, 1, 1, 1
               27255, 0, 1, 0, 0,  2046,     2, 3, 1, 1, 1
               27256, 0, 1, 1, 0,  2046,     2, 3, 1, 1, 1
               27257, 0, 1, 0, 0,    -2,  2046, 3, 1, 1, 1
               27258, 0, 1, 1, 0,    -2,  2046, 3, 1, 1, 1
               27259, 0, 1, 0, 0, -2046,    -2, 3, 1, 1, 1
               27260, 0, 1, 1, 0, -2046,    -2, 3, 1, 1, 1
               27261, 0, 1, 0, 0,     2, -2046, 3, 1, 1, 1
               27262, 0, 1, 1, 0,     2, -2046, 3, 1, 1, 1
               27263, 0, 1, 0, 0,  2046,     2, 3, 1, 1, 1
               27264, 1, 1, 1, 0,  2046,     2, 3, 1, 1, 1
               27265, 1, 1, 0, 0,    -2,  2046, 3, 1, 1, 1
               27266, 1, 1, 1, 0,    -2,  2046, 3, 1, 1, 1
               27267, 1, 1, 0, 0, -2046,    -2, 3, 1, 1, 1
               27268, 1, 1, 1, 0, -2046,    -2, 3, 1, 1, 1
               27269, 1, 1, 0, 0,     2, -2046, 3, 1, 1, 1
               27270, 1, 1, 1, 0,     2, -2046, 3, 1, 1, 1
               27271, 1, 1, 0, 0,  2046,     2, 3, 1, 1, 1
               27272, 1, 1, 1, 0,  2046,     2, 3, 1, 1, 1
               27273, 1, 1, 0, 0,    -2,  2046, 3, 1, 1, 1
               27274, 1, 1, 1, 0,    -2,  2046, 3, 1, 1, 1
               27275, 1, 1, 0, 0, -2046,    -2, 3, 1, 1, 1
               27276, 1, 1, 1, 0, -2046,    -2, 3, 1, 1, 1
               27277, 1, 1, 0, 0,     2, -2046, 3, 1, 1, 1
               27278, 1, 1, 1, 0,     2, -2046, 3, 1, 1, 1
               27279, 1, 1, 0, 0,  2046,     2, 3, 1, 1, 1
               27280, 0, 1, 1, 0,  2046,     2, 3, 1, 1, 1
               27281, 0, 1, 0, 0,    -2,  2046, 3, 1, 1, 1
               27282, 0, 1, 1, 0,    -2,  2046, 3, 1, 1, 1
               27283, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27284, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27285, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27286, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27287, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27288, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27289, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27290, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27291, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27292, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27293, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27294, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27295, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27296, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27297, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27298, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27299, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27300, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27301, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27302, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27303, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27304, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27305, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27306, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27307, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27308, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27309, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27310, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27311, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27312, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27313, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27314, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27315, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27316, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27317, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27318, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27319, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27320, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27321, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27322, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27323, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27324, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27325, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27326, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27327, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27328, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27329, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27330, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27331, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27332, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27333, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27334, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27335, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27336, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27337, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27338, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27339, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27340, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27341, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27342, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27343, 1, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27344, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27345, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27346, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27347, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27348, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27349, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27350, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27351, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27352, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27353, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27354, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27355, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27356, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27357, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27358, 0, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27359, 0, 1, 0, 0,     0,     0, 3, 0, 1, 1
               27360, 1, 1, 1, 0,     0,     0, 3, 0, 1, 1
               27361, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27362, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27363, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27364, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27365, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27366, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27367, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27368, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27369, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27370, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27371, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27372, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27373, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27374, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27375, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27376, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27377, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27378, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27379, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27380, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27381, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27382, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27383, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27384, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27385, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27386, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27387, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27388, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27389, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27390, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27391, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27392, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27393, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27394, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27395, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27396, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27397, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27398, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27399, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27400, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27401, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27402, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27403, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27404, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27405, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27406, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27407, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27408, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27409, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27410, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27411, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27412, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27413, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27414, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27415, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27416, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27417, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27418, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27419, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27420, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27421, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27422, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27423, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27424, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27425, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27426, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27427, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27428, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27429, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27430, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27431, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27432, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27433, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27434, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27435, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27436, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27437, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27438, 1, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27439, 1, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27440, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27441, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27442, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27443, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27444, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27445, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27446, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
               27447, 0, 1, 0, 0,     0,     0, 3, 0, 0, 0
               27448, 0, 1, 1, 0,     0,     0, 3, 0, 0, 0
